2,13,15,16,18,20
10,11,14,16,21,29
8,24,30,33,42,45
10,22,32,37,41,43
8,11,12,20,25,32
10,11,30,33,44,45
19,26,30,32,36,42
7,11,13,16,28,30
2,12,14,16,38,45
12,23,27,28,29,43
